title,provide_salary,company_type,company_size,company_ind,attribute
资深架构师/研发总监-大数据平台,50-80万/年,上市公司,10000人以上,多元化业务集团公司,"['广州', '10年以上经验', '本科', '招2人']"
大数据开发工程师,1.5-2万/月,外资（欧美）,10000人以上,计算机软件,"['上海', '5-7年经验', '本科', '招5人']"
大数据分析工程师,1-1.5万/月,上市公司,150-500人,计算机软件,"['沈阳-和平区', '5-7年经验', '本科', '招1人']"
大数据开发工程师,2.5-3万/月,国企,50-150人,计算机软件,"['上海-浦东新区', '3-4年经验', '本科', '招若干人']"
大数据分析工程师,0.6-1.2万/月,上市公司,5000-10000人,制药/生物工程,"['异地招聘', '2年经验', '大专', '招若干人']"
大数据开发工程师,0.9-1.6万/月,上市公司,1000-5000人,网络游戏,"['苏州-工业园区', '3-4年经验', '本科', '招1人']"
高级大数据开发工程师,1.5-2.5万/月,民营公司,500-1000人,网络游戏,"['广州-天河区', '3-4年经验', '大专', '招1人']"
大数据开发工程师,1.2-1.5万/月,民营公司,1000-5000人,计算机软件,"['大连-高新园区', '3-4年经验', '大专', '招2人']"
大数据开发-实时计算,1.5-2万/月,上市公司,5000-10000人,计算机服务(系统、数据服务、维修),"['厦门-思明区', '3-4年经验', '本科', '招1人']"
大数据平台架构岗(007035),2.5-5万/月,国企,500-1000人,银行,"['深圳-福田区', '5-7年经验', '本科', '招若干人']"
大数据总监,3-6万/月,国企,10000人以上,通信/电信/网络设备,"['异地招聘', '5-7年经验', '硕士', '招1人']"
大数据架构师,2-2.5万/月,合资,5000-10000人,采掘业/冶炼,"['南京', '8-9年经验', '本科', '招2人']"
大数据开发工程师(J12549),,上市公司,5000-10000人,医疗/护理/卫生,"['广州-海珠区', '3-4年经验', '本科', '招2人']"
大数据工程师,1.5-2.5万/月,外资（非欧美）,5000-10000人,计算机软件,"['深圳', '5-7年经验', '本科', '招1人']"
BI/大数据开发工程师 (MJ004090),1-1.8万/月,民营公司,10000人以上,计算机服务(系统、数据服务、维修),"['广州', '2年经验', '本科', '招10人']"
大数据算法工程师,4-6万/月,国企,500-1000人,学术/科研,"['北京-昌平区', '3-4年经验', '硕士', '招1人']"
大数据开发工程师,1.5-2万/月,上市公司,10000人以上,计算机软件,"['北京-朝阳区', '5-7年经验', '本科', '招1人']"
大数据平台专家,1.5-3万/月,外资（欧美）,1000-5000人,通信/电信运营、增值服务,"['南京-雨花台区', '2年经验', '本科', '招1人']"
大数据产品专家-杭州（研发中心）,2.5-4万/月,民营公司,5000-10000人,计算机软件,"['杭州-滨江区', '5-7年经验', '本科', '招2人']"
大数据(平台)工程师,0.5-1万/月,国企,1000-5000人,计算机服务(系统、数据服务、维修),"['合肥-高新区', '1年经验', '本科', '招若干人']"
大数据基础技术高级工程师,2-4万/月,国企,500-1000人,银行,"['异地招聘', '5-7年经验', '本科', '招若干人']"
大数据开发工程师,1.7-3.5万/月,上市公司,10000人以上,保险,"['深圳-福田区', '5-7年经验', '本科', '招若干人']"
大数据开发工程师,2-3万/月,外资（非欧美）,1000-5000人,制药/生物工程,"['异地招聘', '3-4年经验', '本科', '招若干人']"
软件开发中心-大数据平台开发工程师,,国企,500-1000人,金融/投资/证券,"['上海', '2年经验', '硕士', '招1人']"
大数据开发工程师(J10764),3.5-6万/月,外资（欧美）,500-1000人,互联网/电子商务,"['北京-朝阳区', '3-4年经验', '本科', '招若干人']"
大数据研发工程师(J25648),0.9-1.4万/月,上市公司,10000人以上,电子技术/半导体/集成电路,"['苏州-工业园区', '2年经验', '本科', '招1人']"
大数据ETL工程师,1-2万/月,民营公司,10000人以上,原材料和加工,"['异地招聘', '2年经验', '大专', '招若干人']"
大数据开发工程师,2-3万/月,上市公司,5000-10000人,快速消费品(食品、饮料、化妆品),"['广东省', '3-4年经验', '本科', '招1人']"
大数据分析工程师,1-1.5万/月,国企,5000-10000人,新能源,"['北京-丰台区', '5-7年经验', '本科', '招1人']"
（杭州）外包大数据数仓开发工程师,1-1.6万/月,民营公司,1000-5000人,计算机软件,"['杭州-萧山区', '2年经验', '本科', '招若干人']"
Hadoop大数据开发工程师,1.8-2.8万/月,国企,500-1000人,通信/电信/网络设备,"['上海', '5-7年经验', '本科', '招1人']"
信息科技部资深主管（大数据与人工智能）,,国企,1000-5000人,银行,"['上海-浦东新区', '8-9年经验', '本科', '招1人']"
大数据研发工程师(J10530),3-4万/月,外资（欧美）,1000-5000人,互联网/电子商务,"['北京-海淀区', '3-4年经验', '本科', '招1人']"
大数据架构师,4-5万/月,外资（非欧美）,50-150人,计算机软件,"['上海-黄浦区', '5-7年经验', '本科', '招1人']"
大数据挖掘工程师（AI方向）,1-1.5万/月,国企,50-150人,文字媒体/出版,"['长沙-雨花区', '5-7年经验', '本科', '招1人']"
大数据架构师,2-2.5万/月,民营公司,150-500人,计算机服务(系统、数据服务、维修),"['成都-高新区', '5-7年经验', '大专', '招若干人']"
Java工程师（大数据方向）,1.2-2万/月,民营公司,150-500人,计算机软件,"['上海-徐汇区', '5-7年经验', '本科', '招若干人']"
大数据工程师,1.8-2.5万/月,民营公司,150-500人,互联网/电子商务,"['广州-白云区', '5-7年经验', '本科', '招若干人']"
大数据开发工程师,5-8千/月,民营公司,50-150人,计算机软件,"['异地招聘', '1年经验', '本科', '招1人']"
大数据工程师,1-2.5万/月,民营公司,1000-5000人,医疗/护理/卫生,"['成都-锦江区', '3-4年经验', '本科', '招2人']"
大数据开发工程师,1.5-3万/月,外资（非欧美）,500-1000人,互联网/电子商务,"['深圳-南山区', '5-7年经验', '本科', '招3人']"
大数据开发工程师,2-2.5万/月,民营公司,150-500人,快速消费品(食品、饮料、化妆品),"['北京-昌平区', '2年经验', '大专', '招3人']"
大数据开发工程师,1.5-2.5万/月,外资（非欧美）,150-500人,互联网/电子商务,"['广州-荔湾区', '5-7年经验', '本科', '招2人']"
高级大数据开发工程师（非外包）,1.8-3万/月,民营公司,500-1000人,交通/运输/物流,"['深圳-宝安区', '5-7年经验', '本科', '招2人']"
大数据开发工程师,1-1.5万/月,民营公司,50-150人,计算机软件,"['武汉-洪山区', '3-4年经验', '本科', '招5人']"
大数据算法工程师,2.5-4万/月,合资,150-500人,专业服务(咨询、人力资源、财会),"['上海-徐汇区', '3-4年经验', '硕士', '招1人']"
大数据开发工程师,1.5-3万/月,民营公司,150-500人,网络游戏,"['上海-徐汇区', '3-4年经验', '本科', '招5人']"
大数据开发工程师,1.5-2万/月,外资（欧美）,500-1000人,计算机软件,"['成都', '5-7年经验', '本科', '招若干人']"
大数据开发工程师,1.2-2万/月,民营公司,1000-5000人,教育/培训/院校,"['南京-雨花台区', '3-4年经验', '本科', '招1人']"
大数据开发工程师,1.5-3万/月,民营公司,150-500人,网络游戏,"['上海-徐汇区', '3-4年经验', '本科', '招若干人']"
大数据安全架构师-北京深圳上海济南,4-4.5万/月,民营公司,50-150人,专业服务(咨询、人力资源、财会),"['异地招聘', '8-9年经验', '本科', '招1人']"
大数据开发助理双休包住,6-8千/月,民营公司,50-150人,计算机软件,"['深圳-宝安区', '无需经验', '大专', '招3人']"
大数据开发工程师,1.5-2万/月,民营公司,150-500人,计算机软件,"['南京-栖霞区', '3-4年经验', '本科', '招5人']"
软件工程师（大数据）,0.8-1.5万/月,民营公司,50-150人,通信/电信/网络设备,"['深圳-南山区', '3-4年经验', '本科', '招1人']"
大数据开发工程师,6-8千/月,合资,150-500人,计算机软件,"['苏州', '无需经验', '大专', '招3人']"
大数据业务后端支撑工程师（泰州）,4.5-6千/月,民营公司,50-150人,计算机软件,"['泰州-高港区', '1年经验', '大专', '招若干人']"
大数据开发工程师,0.9-1.5万/月,民营公司,少于50人,计算机软件,"['上海-徐汇区', '2年经验', '本科', '招1人']"
大数据开发工程师,2-4万/月,民营公司,150-500人,计算机服务(系统、数据服务、维修),"['佛山-南海区', '3-4年经验', '本科', '招1人']"
资深大数据工程师,2-2.5万/月,民营公司,50-150人,电气/电力/水利,"['南京-江宁区', '5-7年经验', '本科', '招1人']"
大数据师知识图谱工程师,1.2-2万/月,民营公司,少于50人,计算机软件,"['东营', '3-4年经验', '本科', '招2人']"
大数据架构师,2-3.5万/月,民营公司,50-150人,计算机软件,"['成都-高新区', '5-7年经验', '本科', '招1人']"
大数据开发工程师（智云兴禾）,1.3-2万/月,民营公司,150-500人,计算机软件,"['南京-建邺区', '3-4年经验', '本科', '招1人']"
Pyhton工程师（大数据方向）,0.8-1万/月,民营公司,,计算机软件,"['深圳-宝安区', '无需经验', '大专', '招3人']"
大数据开发工程师,1.5-2万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['青岛-黄岛区', '3-4年经验', '本科', '招1人']"
大数据开发工程师,1.5-2万/月,民营公司,1000-5000人,计算机软件,"['武汉', '1年经验', '大专', '招2人']"
大数据开发工程师,0.7-1.2万/月,民营公司,1000-5000人,计算机软件,"['济南-槐荫区', '2年经验', '本科', '招2人']"
大数据软件工程师,1.2-1.8万/月,民营公司,少于50人,新能源,"['北京-朝阳区', '5-7年经验', '本科', '招1人']"
大数据开发工程师(拟上市公司）,1.8-2.8万/月,民营公司,1000-5000人,计算机软件,"['杭州-江干区', '3-4年经验', '本科', '招1人']"
大数据架构师,3-5万/月,上市公司,150-500人,计算机软件,"['深圳', '10年以上经验', '本科', '招1人']"
大数据开发工程师,1.5-2.2万/月,民营公司,50-150人,计算机软件,"['深圳', '5-7年经验', '本科', '招1人']"
大数据开发工程师（双休+奖金）,6-8千/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['上海-虹口区', '1年经验', '大专', '招4人']"
高级大数据工程师,1.5-3万/月,民营公司,150-500人,计算机软件,"['西安-高新技术产业开发区', '无需经验', '本科', '招若干人']"
高级大数据开发工程师,2.5-3.5万/月,民营公司,50-150人,计算机软件,"['上海-杨浦区', '5-7年经验', '本科', '招若干人']"
大数据开发工程师,1-1.5万/月,民营公司,少于50人,通信/电信运营、增值服务,"['成都-高新区', '3-4年经验', '本科', '招4人']"
大数据运营工程师,0.7-1.5万/月,民营公司,50-150人,计算机软件,"['厦门', '2年经验', '本科', '招若干人']"
大数据开发工程师,0.8-1.3万/月,合资,50-150人,计算机服务(系统、数据服务、维修),"['成都', '3-4年经验', '本科', '招1人']"
高级大数据开发工程师,2-3.5万/月,民营公司,500-1000人,互联网/电子商务,"['上海-长宁区', '5-7年经验', '本科', '招2人']"
大数据开发工程师,1-1.5万/月,民营公司,1000-5000人,互联网/电子商务,"['长沙', '3-4年经验', '本科', '招2人']"
大数据开发工程师,1.6-2.5万/月,民营公司,50-150人,计算机软件,"['南京-玄武区', '5-7年经验', '本科', '招1人']"
大数据平台工程师-未来科技城,1.5-2万/月,上市公司,1000-5000人,仪器仪表/工业自动化,"['杭州-余杭区', '3-4年经验', '本科', '招2人']"
大数据开发人员,0.8-1万/月,事业单位,150-500人,学术/科研,"['宁波', '招若干人']"
java大数据开发工程师,0.8-1万/月,民营公司,少于50人,石油/化工/矿产/地质,"['北京-海淀区', '3-4年经验', '本科', '招1人']"
高级大数据开发工程师,2-3.5万/月,上市公司,1000-5000人,计算机服务(系统、数据服务、维修),"['北京-朝阳区', '5-7年经验', '本科', '招2人']"
大数据工程师,1.3-2.3万/月,上市公司,10000人以上,批发/零售,"['深圳-南山区', '3-4年经验', '本科', '招2人']"
大数据工程师,1-1.5万/月,合资,50-150人,计算机软件,"['广州-荔湾区', '3-4年经验', '本科', '招2人']"
大数据研发工程师,0.9-1.2万/月,民营公司,少于50人,计算机软件,"['绵阳', '3-4年经验', '本科', '招1人']"
大数据开发工程师,0.6-1.2万/月,民营公司,50-150人,计算机软件,"['无锡-无锡新区', '2年经验', '大专', '招若干人']"
大数据开发工程师,1-1.5万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['上海-徐汇区', '3-4年经验', '大专', '招1人']"
大数据开发工程师,2-3.5万/月,创业公司,150-500人,互联网/电子商务,"['杭州-江干区', '3-4年经验', '本科', '招若干人']"
大数据高级工程师,15-25万/年,国企,500-1000人,电子技术/半导体/集成电路,"['成都-武侯区', '无需经验', '本科', '招1人']"
大数据开发工程师,1-2万/月,国企,1000-5000人,汽车,"['异地招聘', '3-4年经验', '本科', '招2人']"
大数据架构师,3-6万/月,上市公司,1000-5000人,计算机硬件,"['深圳-光明新区', '5-7年经验', '本科', '招1人']"
大数据开发工程师,6-8千/月,民营公司,少于50人,计算机软件,"['南京', '无需经验', '大专', '招1人']"
大数据开发工程师,1-1.5万/月,外资（非欧美）,500-1000人,批发/零售,"['昆明', '3-4年经验', '大专', '招1人']"
大数据开发工程师 (Spark/Python),1.3-2.3万/月,国企,150-500人,互联网/电子商务,"['广州-天河区', '3-4年经验', '本科', '招1人']"
大数据研发工程师,4.5-6千/月,民营公司,50-150人,互联网/电子商务,"['成都-武侯区', '无需经验', '大专', '招1人']"
大数据开发/双休,6-8千/月,民营公司,50-150人,电子技术/半导体/集成电路,"['深圳-宝安区', '1年经验', '大专', '招3人']"
